meter,date,hour,electricity,temperature,install_date
I,8/7/2016,16,935.7,81,10/30/2017
I,8/7/2016,17,895.5,79,10/30/2017
I,8/7/2016,18,873.3,75,10/30/2017
I,8/7/2016,19,858.6,72,10/30/2017
I,8/7/2016,20,705,68,10/30/2017
I,8/7/2016,21,734.7,66,10/30/2017
I,8/7/2016,22,695.1,68,10/30/2017
I,8/7/2016,23,666,68,10/30/2017
I,8/8/2016,0,705.9,68,10/30/2017
I,8/8/2016,1,702.3,68,10/30/2017
I,8/8/2016,2,672.3,68,10/30/2017
I,8/8/2016,3,698.4,68,10/30/2017
I,8/8/2016,4,698.4,68,10/30/2017
I,8/8/2016,5,743.1,68,10/30/2017
I,8/8/2016,6,792.3,68,10/30/2017
I,8/8/2016,7,819,68,10/30/2017
I,8/8/2016,8,767.4,70,10/30/2017
I,8/8/2016,9,895.8,72,10/30/2017
I,8/8/2016,10,868.8,77,10/30/2017
I,8/8/2016,11,884.4,81,10/30/2017
I,8/8/2016,12,949.8,82,10/30/2017
I,8/8/2016,13,925.2,84,10/30/2017
I,8/8/2016,14,994.8,82,10/30/2017
I,8/8/2016,15,895.5,81,10/30/2017
I,8/8/2016,16,883.5,79,10/30/2017
I,8/8/2016,17,869.4,76,10/30/2017
I,8/8/2016,18,820.5,73,10/30/2017
I,8/8/2016,19,819.9,73,10/30/2017
I,8/8/2016,20,715.2,66,10/30/2017
I,8/8/2016,21,657.3,64,10/30/2017
I,8/8/2016,22,669.6,64,10/30/2017
I,8/8/2016,23,624.3,64,10/30/2017
I,8/9/2016,0,664.5,66,10/30/2017
I,8/9/2016,1,653.4,64,10/30/2017
I,8/9/2016,2,638.7,64,10/30/2017
I,8/9/2016,3,646.5,64,10/30/2017
I,8/9/2016,4,658.5,64,10/30/2017
I,8/9/2016,5,705.6,64,10/30/2017
I,8/9/2016,6,714.3,64,10/30/2017
I,8/9/2016,7,740.4,64,10/30/2017
I,8/9/2016,8,739.2,68,10/30/2017
I,8/9/2016,9,895.2,73,10/30/2017
I,8/9/2016,10,848.7,79,10/30/2017
I,8/9/2016,11,870.9,82,10/30/2017
I,8/9/2016,12,906.9,82,10/30/2017
I,8/9/2016,13,872.4,82,10/30/2017
I,8/9/2016,14,947.4,82,10/30/2017
I,8/9/2016,15,899.1,82,10/30/2017
I,8/9/2016,16,867.9,81,10/30/2017
I,8/9/2016,17,847.5,79,10/30/2017
I,8/9/2016,18,862.2,75,10/30/2017
I,8/9/2016,19,819,72,10/30/2017
I,8/9/2016,20,718.5,68,10/30/2017
I,8/9/2016,21,714.9,66,10/30/2017
I,8/9/2016,22,644.1,64,10/30/2017
I,8/9/2016,23,645.6,63,10/30/2017
I,8/10/2016,0,572.1,63,10/30/2017
I,8/10/2016,1,468,63,10/30/2017
I,8/10/2016,2,490.2,61,10/30/2017
I,8/10/2016,3,462.9,59,10/30/2017
I,8/10/2016,4,496.8,59,10/30/2017
I,8/10/2016,5,532.2,61,10/30/2017
I,8/10/2016,6,689.7,63,10/30/2017
I,8/10/2016,7,671.1,64,10/30/2017
I,8/10/2016,8,659.7,66,10/30/2017
I,8/10/2016,9,802.5,72,10/30/2017
I,8/10/2016,10,799.2,79,10/30/2017
I,8/10/2016,11,924.3,84,10/30/2017
I,8/10/2016,12,969,85,10/30/2017
I,8/10/2016,13,957.6,88,10/30/2017
I,8/10/2016,14,1017.3,84,10/30/2017
I,8/10/2016,15,928.8,84,10/30/2017
I,8/10/2016,16,901.8,82,10/30/2017
I,8/10/2016,17,914.7,79,10/30/2017
I,8/10/2016,18,885.3,75,10/30/2017
I,8/10/2016,19,829.2,72,10/30/2017
I,8/10/2016,20,759.9,70,10/30/2017
I,8/10/2016,21,706.5,66,10/30/2017
I,8/10/2016,22,701.7,66,10/30/2017
I,8/10/2016,23,698.1,68,10/30/2017
I,8/11/2016,0,691.8,68,10/30/2017
I,8/11/2016,1,693,68,10/30/2017
I,8/11/2016,2,702,68,10/30/2017
I,8/11/2016,3,692.7,66,10/30/2017
I,8/11/2016,4,684,66,10/30/2017
I,8/11/2016,5,734.1,68,10/30/2017
I,8/11/2016,6,786.3,68,10/30/2017
I,8/11/2016,7,798,70,10/30/2017
I,8/11/2016,8,843.6,72,10/30/2017
I,8/11/2016,9,942.6,75,10/30/2017
I,8/11/2016,10,897.6,81,10/30/2017
I,8/11/2016,11,934.8,84,10/30/2017
I,8/11/2016,12,994.2,84,10/30/2017
I,8/11/2016,13,995.7,86,10/30/2017
I,8/11/2016,14,1018.5,84,10/30/2017
I,8/11/2016,15,942,82,10/30/2017
I,8/11/2016,16,931.5,81,10/30/2017
I,8/11/2016,17,878.1,77,10/30/2017
I,8/11/2016,18,878.1,73,10/30/2017
I,8/11/2016,19,856.8,72,10/30/2017
I,8/11/2016,20,760.8,70,10/30/2017
I,8/11/2016,21,735.3,70,10/30/2017
I,8/11/2016,22,696,68,10/30/2017
I,8/11/2016,23,702.6,68,10/30/2017
I,8/12/2016,0,670.2,66,10/30/2017
I,8/12/2016,1,670.5,66,10/30/2017
I,8/12/2016,2,680.4,66,10/30/2017
I,8/12/2016,3,665.1,66,10/30/2017
I,8/12/2016,4,675,66,10/30/2017
I,8/12/2016,5,727.8,66,10/30/2017
I,8/12/2016,6,784.2,67,10/30/2017
I,8/12/2016,7,837.6,70,10/30/2017
I,8/12/2016,8,863.4,75,10/30/2017
I,8/12/2016,9,928.2,79,10/30/2017
I,8/12/2016,10,918.6,84,10/30/2017
I,8/12/2016,11,978,88,10/30/2017
I,8/12/2016,12,988.8,90,10/30/2017
I,8/12/2016,13,1007.1,88,10/30/2017
I,8/12/2016,14,1022.4,88,10/30/2017
I,8/12/2016,15,947.7,88,10/30/2017
I,8/12/2016,16,997.5,84,10/30/2017
I,8/12/2016,17,966.9,84,10/30/2017
I,8/12/2016,18,910.5,77,10/30/2017
I,8/12/2016,19,876.6,74,10/30/2017
I,8/12/2016,20,802.8,70,10/30/2017
I,8/12/2016,21,797.4,70,10/30/2017
I,8/12/2016,22,764.4,70,10/30/2017
I,8/12/2016,23,704.4,68,10/30/2017
I,8/13/2016,0,722.7,68,10/30/2017
I,8/13/2016,1,695.1,68,10/30/2017
I,8/13/2016,2,713.1,66,10/30/2017
I,8/13/2016,3,691.5,66,10/30/2017
I,8/13/2016,4,682.8,66,10/30/2017
I,8/13/2016,5,746.1,66,10/30/2017
I,8/13/2016,6,771,66,10/30/2017
I,8/13/2016,7,853.2,70,10/30/2017
I,8/13/2016,8,869.1,75,10/30/2017
I,8/13/2016,9,935.7,81,10/30/2017
I,8/13/2016,10,950.7,88,10/30/2017
I,8/13/2016,11,1016.4,91,10/30/2017
I,8/13/2016,12,1062.6,91,10/30/2017
I,8/13/2016,13,1036.8,93,10/30/2017
I,8/13/2016,14,1021.8,93,10/30/2017
I,8/13/2016,15,951,91,10/30/2017
I,8/13/2016,16,949.2,88,10/30/2017
I,8/13/2016,17,923.4,84,10/30/2017
I,8/13/2016,18,928.8,82,10/30/2017
I,8/13/2016,19,878.4,79,10/30/2017
I,8/13/2016,20,796.8,75,10/30/2017
I,8/13/2016,21,802.8,75,10/30/2017
I,8/13/2016,22,711.3,73,10/30/2017
I,8/13/2016,23,721.5,72,10/30/2017
I,8/14/2016,0,685.2,72,10/30/2017
I,8/14/2016,1,718.8,72,10/30/2017
I,8/14/2016,2,707.4,70,10/30/2017
I,8/14/2016,3,658.8,68,10/30/2017
I,8/14/2016,4,696.6,66,10/30/2017
I,8/14/2016,5,708,66,10/30/2017
I,8/14/2016,6,713.4,66,10/30/2017
I,8/14/2016,7,858.6,72,10/30/2017
I,8/14/2016,8,844.2,77,10/30/2017
I,8/14/2016,9,948.9,84,10/30/2017
I,8/14/2016,10,945.6,91,10/30/2017
I,8/14/2016,11,980.7,95,10/30/2017
I,8/14/2016,12,1078.5,95,10/30/2017
I,8/14/2016,13,1025.4,97,10/30/2017
I,8/14/2016,14,1027.2,95,10/30/2017
I,8/14/2016,15,969.6,93,10/30/2017
I,8/14/2016,16,975.3,91,10/30/2017
I,8/14/2016,17,953.4,91,10/30/2017
I,8/14/2016,18,947.7,90,10/30/2017
I,8/14/2016,19,929.1,84,10/30/2017
I,8/14/2016,20,847.2,77,10/30/2017
I,8/14/2016,21,833.1,75,10/30/2017
I,8/14/2016,22,793.2,77,10/30/2017
I,8/14/2016,23,767.1,73,10/30/2017
I,8/15/2016,0,764.7,72,10/30/2017
I,8/15/2016,1,773.1,72,10/30/2017
I,8/15/2016,2,752.4,72,10/30/2017
I,8/15/2016,3,716.7,70,10/30/2017
I,8/15/2016,4,769.5,70,10/30/2017
I,8/15/2016,5,762.3,70,10/30/2017
I,8/15/2016,6,799.5,70,10/30/2017
I,8/15/2016,7,859.2,73,10/30/2017
I,8/15/2016,8,888.3,81,10/30/2017
I,8/15/2016,9,641.1,88,10/30/2017
I,8/15/2016,10,563.1,95,10/30/2017
I,8/15/2016,11,1085.7,102,10/30/2017
I,8/15/2016,12,1082.1,104,10/30/2017
I,8/15/2016,13,1020.3,102,10/30/2017
I,8/15/2016,14,1041.3,100,10/30/2017
I,8/15/2016,15,955.8,99,10/30/2017
I,8/15/2016,16,950.4,97,10/30/2017
I,8/15/2016,17,915,94,10/30/2017
I,8/15/2016,18,901.5,87,10/30/2017
I,8/15/2016,19,923.7,84,10/30/2017
I,8/15/2016,20,831,81,10/30/2017
I,8/15/2016,21,815.7,79,10/30/2017
I,8/15/2016,22,784.8,77,10/30/2017
I,8/15/2016,23,676.2,73,10/30/2017
I,8/16/2016,0,693,73,10/30/2017
I,8/16/2016,1,700.5,70,10/30/2017
I,8/16/2016,2,643.8,68,10/30/2017
I,8/16/2016,3,627.9,66,10/30/2017
I,8/16/2016,4,654.3,66,10/30/2017
I,8/16/2016,5,687.9,64,10/30/2017
I,8/16/2016,6,686.4,66,10/30/2017
I,8/16/2016,7,767.1,72,10/30/2017
I,8/16/2016,8,872.1,77,10/30/2017
I,8/16/2016,9,942.9,84,10/30/2017
I,8/16/2016,10,955.5,95,10/30/2017
I,8/16/2016,11,1011.9,99,10/30/2017
I,8/16/2016,12,1025.4,106,10/30/2017
I,8/16/2016,13,1025.7,104,10/30/2017
I,8/16/2016,14,1041.9,102,10/30/2017
I,8/16/2016,15,956.4,100,10/30/2017
I,8/16/2016,16,964.8,99,10/30/2017
I,8/16/2016,17,924.3,93,10/30/2017
I,8/16/2016,18,941.1,90,10/30/2017
I,8/16/2016,19,898.2,82,10/30/2017
I,8/16/2016,20,827.1,81,10/30/2017
I,8/16/2016,21,802.5,77,10/30/2017
I,8/16/2016,22,740.4,77,10/30/2017
I,8/16/2016,23,708,73,10/30/2017
I,8/17/2016,0,696.9,72,10/30/2017
I,8/17/2016,1,646.2,70,10/30/2017
I,8/17/2016,2,639.6,68,10/30/2017
I,8/17/2016,3,631.8,66,10/30/2017
I,8/17/2016,4,658.8,66,10/30/2017
I,8/17/2016,5,702.9,64,10/30/2017
I,8/17/2016,6,684.3,65,10/30/2017
I,8/17/2016,7,775.5,70,10/30/2017
I,8/17/2016,8,842.4,77,10/30/2017
I,8/17/2016,9,932.4,84,10/30/2017
I,8/17/2016,10,917.1,95,10/30/2017
I,8/17/2016,11,963,100,10/30/2017
I,8/17/2016,12,1011.6,101,10/30/2017
I,8/17/2016,13,996.9,102,10/30/2017
I,8/17/2016,14,1040.1,100,10/30/2017
I,8/17/2016,15,933.9,95,10/30/2017
I,8/17/2016,16,938.4,99,10/30/2017
I,8/17/2016,17,915,95,10/30/2017
I,8/17/2016,18,917.7,90,10/30/2017
I,8/17/2016,19,889.5,84,10/30/2017
I,8/17/2016,20,829.8,79,10/30/2017
I,8/17/2016,21,799.5,75,10/30/2017
I,8/17/2016,22,773.7,73,10/30/2017
I,8/17/2016,23,750.9,72,10/30/2017
I,8/18/2016,0,734.7,68,10/30/2017
I,8/18/2016,1,707.7,66,10/30/2017
I,8/18/2016,2,695.7,66,10/30/2017
I,8/18/2016,3,691.8,68,10/30/2017
I,8/18/2016,4,765,68,10/30/2017
I,8/18/2016,5,786.9,68,10/30/2017
I,8/18/2016,6,844.5,70,10/30/2017
I,8/18/2016,7,877.5,70,10/30/2017
I,8/18/2016,8,862.2,75,10/30/2017
I,8/18/2016,9,945.3,79,10/30/2017
I,8/18/2016,10,899.7,88,10/30/2017
I,8/18/2016,11,1004.7,93,10/30/2017
I,8/18/2016,12,1033.2,94,10/30/2017
I,8/18/2016,13,981.3,93,10/30/2017
I,8/18/2016,14,1050.3,91,10/30/2017
I,8/18/2016,15,953.1,91,10/30/2017
I,8/18/2016,16,955.8,86,10/30/2017
I,8/18/2016,17,923.1,82,10/30/2017
I,8/18/2016,18,903.9,79,10/30/2017
I,8/18/2016,19,834,75,10/30/2017
I,8/18/2016,20,811.2,72,10/30/2017
I,8/18/2016,21,763.8,72,10/30/2017
I,8/18/2016,22,709.2,68,10/30/2017
I,8/18/2016,23,683.4,66,10/30/2017
I,8/19/2016,0,692.1,66,10/30/2017
I,8/19/2016,1,677.7,66,10/30/2017
I,8/19/2016,2,643.8,64,10/30/2017
I,8/19/2016,3,642,64,10/30/2017
I,8/19/2016,4,673.5,64,10/30/2017
I,8/19/2016,5,732.9,66,10/30/2017
I,8/19/2016,6,760.8,66,10/30/2017
I,8/19/2016,7,796.2,68,10/30/2017
I,8/19/2016,8,813.9,70,10/30/2017
I,8/19/2016,9,933,77,10/30/2017
I,8/19/2016,10,894.6,77,10/30/2017
I,8/19/2016,11,948.3,91,10/30/2017
I,8/19/2016,12,1004.1,91,10/30/2017
I,8/19/2016,13,952.2,91,10/30/2017
I,8/19/2016,14,1007.1,88,10/30/2017
I,8/19/2016,15,910.8,88,10/30/2017
I,8/19/2016,16,908.4,86,10/30/2017
I,8/19/2016,17,903,82,10/30/2017
I,8/19/2016,18,897.3,79,10/30/2017
I,8/19/2016,19,844.8,73,10/30/2017
I,8/19/2016,20,805.5,70,10/30/2017
I,8/19/2016,21,725.4,68,10/30/2017
I,8/19/2016,22,738.9,66,10/30/2017
I,8/19/2016,23,689.1,66,10/30/2017
I,8/20/2016,0,685.8,66,10/30/2017
I,8/20/2016,1,676.2,66,10/30/2017
I,8/20/2016,2,677.1,66,10/30/2017
I,8/20/2016,3,672,66,10/30/2017
I,8/20/2016,4,705.3,66,10/30/2017
I,8/20/2016,5,766.2,66,10/30/2017
I,8/20/2016,6,761.1,66,10/30/2017
I,8/20/2016,7,816.6,66,10/30/2017
I,8/20/2016,8,802.5,70,10/30/2017
I,8/20/2016,9,903.3,73,10/30/2017
I,8/20/2016,10,849.6,84,10/30/2017
I,8/20/2016,11,930.6,86,10/30/2017
I,8/20/2016,12,917.1,88,10/30/2017
I,8/20/2016,13,941.1,88,10/30/2017
I,8/20/2016,14,972.9,86,10/30/2017
I,8/20/2016,15,903.3,86,10/30/2017
I,8/20/2016,16,892.5,82,10/30/2017
I,8/20/2016,17,873.6,79,10/30/2017
I,8/20/2016,18,883.8,73,10/30/2017
I,8/20/2016,19,840.9,72,10/30/2017
I,8/20/2016,20,766.5,70,10/30/2017
I,8/20/2016,21,753,70,10/30/2017
I,8/20/2016,22,716.1,66,10/30/2017
I,8/20/2016,23,665.1,66,10/30/2017
I,8/21/2016,0,685.8,66,10/30/2017
I,8/21/2016,1,681,64,10/30/2017
I,8/21/2016,2,657.6,64,10/30/2017
I,8/21/2016,3,635.7,64,10/30/2017
I,8/21/2016,4,663,63,10/30/2017
I,8/21/2016,5,668.4,63,10/30/2017
I,8/21/2016,6,618,63,10/30/2017
I,8/21/2016,7,738.6,66,10/30/2017
I,8/21/2016,8,834.3,70,10/30/2017
I,8/21/2016,9,886.5,77,10/30/2017
I,8/21/2016,10,869.4,82,10/30/2017
I,8/21/2016,11,930,88,10/30/2017
I,8/21/2016,12,943.8,90,10/30/2017
I,8/21/2016,13,957.9,91,10/30/2017
I,8/21/2016,14,972,88,10/30/2017
I,8/21/2016,15,940.5,88,10/30/2017
I,8/21/2016,16,939.3,85,10/30/2017
I,8/21/2016,17,913.5,82,10/30/2017
I,8/21/2016,18,883.2,77,10/30/2017
I,8/21/2016,19,845.7,74,10/30/2017
I,8/21/2016,20,764.4,73,10/30/2017
I,8/21/2016,21,734.1,70,10/30/2017
I,8/21/2016,22,708,70,10/30/2017
I,8/21/2016,23,717.9,66,10/30/2017
I,8/22/2016,0,678,66,10/30/2017
I,8/22/2016,1,662.1,66,10/30/2017
I,8/22/2016,2,658.2,64,10/30/2017
I,8/22/2016,3,633,64,10/30/2017
I,8/22/2016,4,630.3,64,10/30/2017
I,8/22/2016,5,612.3,64,10/30/2017
I,8/22/2016,6,717.6,64,10/30/2017
I,8/22/2016,7,755.7,66,10/30/2017
I,8/22/2016,8,765.6,70,10/30/2017
I,8/22/2016,9,846.6,77,10/30/2017
I,8/22/2016,10,915.6,82,10/30/2017
I,8/22/2016,11,993.6,87,10/30/2017
I,8/22/2016,12,996.6,90,10/30/2017
I,8/22/2016,13,980.7,91,10/30/2017
I,8/22/2016,14,1024.2,90,10/30/2017
I,8/22/2016,15,950.1,88,10/30/2017
I,8/22/2016,16,963.6,84,10/30/2017
I,8/22/2016,17,944.1,81,10/30/2017
I,8/22/2016,18,892.5,76,10/30/2017
I,8/22/2016,19,852.9,72,10/30/2017
I,8/22/2016,20,771.3,66,10/30/2017
I,8/22/2016,21,716.4,66,10/30/2017
I,8/22/2016,22,674.4,64,10/30/2017
I,8/22/2016,23,677.1,64,10/30/2017
I,8/23/2016,0,642.6,63,10/30/2017
I,8/23/2016,1,500.1,63,10/30/2017
I,8/23/2016,2,501,63,10/30/2017
I,8/23/2016,3,465.6,61,10/30/2017
I,8/23/2016,4,498,61,10/30/2017
I,8/23/2016,5,524.7,61,10/30/2017
I,8/23/2016,6,557.1,59,10/30/2017
I,8/23/2016,7,636,64,10/30/2017
I,8/23/2016,8,839.4,72,10/30/2017
I,8/23/2016,9,934.2,75,10/30/2017
I,8/23/2016,10,862.8,79,10/30/2017
I,8/23/2016,11,908.7,84,10/30/2017
I,8/23/2016,12,933,87,10/30/2017
I,8/23/2016,13,952.2,88,10/30/2017
I,8/23/2016,14,1026,89,10/30/2017
I,8/23/2016,15,960,88,10/30/2017
I,8/23/2016,16,918.3,84,10/30/2017
I,8/23/2016,17,908.7,82,10/30/2017
I,8/23/2016,18,908.7,77,10/30/2017
I,8/23/2016,19,827.4,73,10/30/2017
I,8/23/2016,20,760.8,70,10/30/2017
I,8/23/2016,21,750.9,66,10/30/2017
I,8/23/2016,22,683.1,66,10/30/2017
I,8/23/2016,23,695.4,66,10/30/2017
I,8/24/2016,0,670.5,66,10/30/2017
I,8/24/2016,1,625.5,64,10/30/2017
I,8/24/2016,2,627.6,64,10/30/2017
I,8/24/2016,3,624.3,63,10/30/2017
I,8/24/2016,4,563.7,64,10/30/2017
I,8/24/2016,5,726,64,10/30/2017
I,8/24/2016,6,726.6,64,10/30/2017
I,8/24/2016,7,705.6,66,10/30/2017
I,8/24/2016,8,718.8,68,10/30/2017
I,8/24/2016,9,848.1,76,10/30/2017
I,8/24/2016,10,837.3,81,10/30/2017
I,8/24/2016,11,921.6,88,10/30/2017
I,8/24/2016,12,968.7,90,10/30/2017
I,8/24/2016,13,954,91,10/30/2017
I,8/24/2016,14,822.6,91,10/30/2017
I,8/24/2016,15,922.5,90,10/30/2017
I,8/24/2016,16,929.7,86,10/30/2017
I,8/24/2016,17,897.6,81,10/30/2017
I,8/24/2016,18,887.4,77,10/30/2017
I,8/24/2016,19,854.4,73,10/30/2017
I,8/24/2016,20,781.8,72,10/30/2017
I,8/24/2016,21,752.4,70,10/30/2017
I,8/24/2016,22,715.5,68,10/30/2017
I,8/24/2016,23,723.9,66,10/30/2017
I,8/25/2016,0,656.1,66,10/30/2017
I,8/25/2016,1,717.6,66,10/30/2017
I,8/25/2016,2,705.3,66,10/30/2017
I,8/25/2016,3,703.8,68,10/30/2017
I,8/25/2016,4,732.3,68,10/30/2017
I,8/25/2016,5,765.6,68,10/30/2017
I,8/25/2016,6,828.6,68,10/30/2017
I,8/25/2016,7,826.5,68,10/30/2017
I,8/25/2016,8,826.2,72,10/30/2017
I,8/25/2016,9,917.7,75,10/30/2017
I,8/25/2016,10,886.8,81,10/30/2017
I,8/25/2016,11,949.5,82,10/30/2017
I,8/25/2016,12,972.9,84,10/30/2017
I,8/25/2016,13,929.7,84,10/30/2017
I,8/25/2016,14,995.7,84,10/30/2017
I,8/25/2016,15,906,81,10/30/2017
I,8/25/2016,16,873.6,78,10/30/2017
I,8/25/2016,17,849.3,77,10/30/2017
I,8/25/2016,18,821.1,75,10/30/2017
I,8/25/2016,19,792,70,10/30/2017
I,8/25/2016,20,721.5,64,10/30/2017
I,8/25/2016,21,672,64,10/30/2017
I,8/25/2016,22,648,64,10/30/2017
I,8/25/2016,23,642.9,64,10/30/2017
I,8/26/2016,0,633.9,64,10/30/2017
I,8/26/2016,1,646.2,64,10/30/2017
I,8/26/2016,2,646.2,64,10/30/2017
I,8/26/2016,3,654.6,64,10/30/2017
I,8/26/2016,4,669,64,10/30/2017
I,8/26/2016,5,690.6,64,10/30/2017
I,8/26/2016,6,750.3,64,10/30/2017
I,8/26/2016,7,774,64,10/30/2017
I,8/26/2016,8,709.5,66,10/30/2017
I,8/26/2016,9,830.7,70,10/30/2017
I,8/26/2016,10,792.9,76,10/30/2017
I,8/26/2016,11,857.1,75,10/30/2017
I,8/26/2016,12,875.1,81,10/30/2017
I,8/26/2016,13,874.5,82,10/30/2017
I,8/26/2016,14,912.6,79,10/30/2017
I,8/26/2016,15,826.5,79,10/30/2017
I,8/26/2016,16,847.5,75,10/30/2017
I,8/26/2016,17,814.5,73,10/30/2017
I,8/26/2016,18,780.9,70,10/30/2017
I,8/26/2016,19,753.6,67,10/30/2017
I,8/26/2016,20,669.6,64,10/30/2017
I,8/26/2016,21,650.7,64,10/30/2017
I,8/26/2016,22,639,64,10/30/2017
I,8/26/2016,23,629.4,64,10/30/2017
I,8/27/2016,0,624.6,64,10/30/2017
I,8/27/2016,1,614.4,64,10/30/2017
I,8/27/2016,2,614.7,64,10/30/2017
I,8/27/2016,3,612.3,64,10/30/2017
I,8/27/2016,4,637.8,64,10/30/2017
I,8/27/2016,5,661.8,64,10/30/2017
I,8/27/2016,6,725.4,64,10/30/2017
I,8/27/2016,7,726.9,64,10/30/2017
I,8/27/2016,8,701.1,66,10/30/2017
I,8/27/2016,9,786.3,66,10/30/2017
I,8/27/2016,10,757.5,66,10/30/2017
I,8/27/2016,11,835.8,75,10/30/2017
I,8/27/2016,12,838.8,79,10/30/2017
I,8/27/2016,13,851.4,81,10/30/2017
I,8/27/2016,14,921,83,10/30/2017
I,8/27/2016,15,856.2,79,10/30/2017
I,8/27/2016,16,843.6,77,10/30/2017
I,8/27/2016,17,825.6,73,10/30/2017
I,8/27/2016,18,843.9,72,10/30/2017
I,8/27/2016,19,751.8,69,10/30/2017
I,8/27/2016,20,709.2,66,10/30/2017
I,8/27/2016,21,662.1,66,10/30/2017
I,8/27/2016,22,651.3,64,10/30/2017
I,8/27/2016,23,650.4,64,10/30/2017
I,8/28/2016,0,638.1,63,10/30/2017
I,8/28/2016,1,630.6,63,10/30/2017
I,8/28/2016,2,531,63,10/30/2017
I,8/28/2016,3,528.3,63,10/30/2017
I,8/28/2016,4,625.5,63,10/30/2017
I,8/28/2016,5,528.3,63,10/30/2017
I,8/28/2016,6,595.2,63,10/30/2017
I,8/28/2016,7,697.5,64,10/30/2017
I,8/28/2016,8,688.8,66,10/30/2017
I,8/28/2016,9,814.2,72,10/30/2017
I,8/28/2016,10,813.6,81,10/30/2017
I,8/28/2016,11,901.8,84,10/30/2017
I,8/28/2016,12,949.5,88,10/30/2017
I,8/28/2016,13,953.1,86,10/30/2017
I,8/28/2016,14,1015.2,86,10/30/2017
I,8/28/2016,15,944.1,84,10/30/2017
I,8/28/2016,16,967.8,82,10/30/2017
I,8/28/2016,17,896.4,81,10/30/2017
I,8/28/2016,18,888,75,10/30/2017
I,8/28/2016,19,875.7,73,10/30/2017
I,8/28/2016,20,798.9,72,10/30/2017
I,8/28/2016,21,776.1,70,10/30/2017
I,8/28/2016,22,721.5,70,10/30/2017
I,8/28/2016,23,681.6,68,10/30/2017
I,8/29/2016,0,691.8,66,10/30/2017
I,8/29/2016,1,657.9,66,10/30/2017
I,8/29/2016,2,629.7,64,10/30/2017
I,8/29/2016,3,629.4,64,10/30/2017
I,8/29/2016,4,649.8,63,10/30/2017
I,8/29/2016,5,550.8,63,10/30/2017
I,8/29/2016,6,573.9,63,10/30/2017
I,8/29/2016,7,591.9,68,10/30/2017
I,8/29/2016,8,875.7,70,10/30/2017
I,8/29/2016,9,936.3,75,10/30/2017
I,8/29/2016,10,916.5,83,10/30/2017
I,8/29/2016,11,981.6,90,10/30/2017
I,8/29/2016,12,1019.4,91,10/30/2017
I,8/29/2016,13,1014.6,93,10/30/2017
I,8/29/2016,14,1056.3,91,10/30/2017
I,8/29/2016,15,974.1,90,10/30/2017
I,8/29/2016,16,989.1,88,10/30/2017
I,8/29/2016,17,947.1,84,10/30/2017
I,8/29/2016,18,927.3,72,10/30/2017
I,8/29/2016,19,907.2,77,10/30/2017
I,8/29/2016,20,811.5,75,10/30/2017
I,8/29/2016,21,783.9,73,10/30/2017
I,8/29/2016,22,764.7,72,10/30/2017
I,8/29/2016,23,712.2,70,10/30/2017
I,8/30/2016,0,696.6,70,10/30/2017
I,8/30/2016,1,692.7,68,10/30/2017
I,8/30/2016,2,717,68,10/30/2017
I,8/30/2016,3,709.2,66,10/30/2017
I,8/30/2016,4,725.4,68,10/30/2017
I,8/30/2016,5,778.2,68,10/30/2017
I,8/30/2016,6,826.2,68,10/30/2017
I,8/30/2016,7,837.9,70,10/30/2017
I,8/30/2016,8,863.7,73,10/30/2017
I,8/30/2016,9,969.6,81,10/30/2017
I,8/30/2016,10,943.8,90,10/30/2017
I,8/30/2016,11,1033.8,93,10/30/2017
I,8/30/2016,12,1084.5,91,10/30/2017
I,8/30/2016,13,1017,91,10/30/2017
I,8/30/2016,14,1068.6,90,10/30/2017
I,8/30/2016,15,996.3,88,10/30/2017
I,8/30/2016,16,984,88,10/30/2017
I,8/30/2016,17,971.1,84,10/30/2017
I,8/30/2016,18,906.9,79,10/30/2017
I,8/30/2016,19,917.1,75,10/30/2017
I,8/30/2016,20,809.4,72,10/30/2017
I,8/30/2016,21,793.2,72,10/30/2017
I,8/30/2016,22,754.8,70,10/30/2017
I,8/30/2016,23,720.6,70,10/30/2017
I,8/31/2016,0,681.9,68,10/30/2017
I,8/31/2016,1,669.6,66,10/30/2017
I,8/31/2016,2,677.7,64,10/30/2017
I,8/31/2016,3,650.7,64,10/30/2017
I,8/31/2016,4,663,64,10/30/2017
I,8/31/2016,5,704.4,64,10/30/2017
I,8/31/2016,6,746.7,65,10/30/2017
I,8/31/2016,7,767.7,68,10/30/2017
I,8/31/2016,8,872.4,75,10/30/2017
I,8/31/2016,9,952.8,79,10/30/2017
I,8/31/2016,10,952.5,88,10/30/2017
I,8/31/2016,11,1015.2,93,10/30/2017
I,8/31/2016,12,1058.1,95,10/30/2017
I,8/31/2016,13,1011,96,10/30/2017
I,8/31/2016,14,1085.1,95,10/30/2017
I,8/31/2016,15,1017.9,92,10/30/2017
I,8/31/2016,16,981.9,91,10/30/2017
I,8/31/2016,17,948.6,84,10/30/2017
I,8/31/2016,18,937.8,81,10/30/2017
I,8/31/2016,19,918.9,77,10/30/2017
I,8/31/2016,20,827.4,72,10/30/2017
I,8/31/2016,21,803.7,73,10/30/2017
I,8/31/2016,22,763.2,70,10/30/2017
I,8/31/2016,23,759,70,10/30/2017
I,9/1/2016,0,748.8,68,10/30/2017
I,9/1/2016,1,702,68,10/30/2017
